lat,lon,roof_area_m2,ghi,dni,pvout,avg_temp,usability_factor,panel_efficiency,tilt_angle,annual_kwh_actual
14.0,93.75,311.9,1.0,,,30.9,0.77,0.21,15.3,
14.0,93.75,49.7,1.0,,,30.9,0.65,0.2,15.3,
14.0,93.75,53.1,1.0,,,30.9,0.67,0.21,15.3,
14.0,93.75,257.8,1.0,,,30.9,0.75,0.22,15.3,
14.0,93.75,123.2,1.0,,,30.9,0.82,0.2,15.3,
14.0,94.0,224.8,1.0,,,30.9,0.84,0.21,15.3,
14.0,94.0,187.5,1.0,,,30.9,0.79,0.19,15.3,
14.0,94.0,247.6,1.0,,,30.9,0.73,0.2,15.3,
14.0,94.0,181.2,1.0,,,30.9,0.78,0.17,15.3,
14.0,94.0,193.4,1.0,,,30.9,0.79,0.18,15.3,
14.0,94.25,196.8,1.0,,,30.9,0.81,0.17,15.3,
14.0,94.25,63.1,1.0,,,30.9,0.63,0.2,15.3,
14.0,94.25,211.6,1.0,,,30.9,0.6,0.19,15.3,
14.0,94.25,189.8,1.0,,,30.9,0.75,0.2,15.3,
14.0,94.25,41.0,1.0,,,30.9,0.72,0.22,15.3,
14.0,94.5,108.9,1.0,,,30.9,0.63,0.21,15.3,
14.0,94.5,78.9,1.0,,,30.9,0.73,0.21,15.3,
14.0,94.5,199.3,1.0,,,30.9,0.79,0.22,15.3,
14.0,94.5,106.6,1.0,,,30.9,0.73,0.18,15.3,
14.0,94.5,289.5,1.0,,,30.9,0.68,0.17,15.3,
14.0,94.75,112.3,1.0,,,30.9,0.66,0.18,15.3,
14.0,94.75,56.4,1.0,,,30.9,0.64,0.19,15.3,
14.0,94.75,116.5,1.0,,,30.9,0.81,0.2,15.3,
14.0,94.75,146.3,1.0,,,30.9,0.64,0.22,15.3,
14.0,94.75,341.6,1.0,,,30.9,0.69,0.18,15.3,
14.0,95.0,226.7,1.0,,,30.9,0.67,0.21,15.3,
14.0,95.0,274.7,1.0,,,30.9,0.84,0.2,15.3,
14.0,95.0,321.3,1.0,,,30.9,0.67,0.21,15.3,
14.0,95.0,103.6,1.0,,,30.9,0.67,0.22,15.3,
14.0,95.0,220.3,1.0,,,30.9,0.84,0.2,15.3,
14.0,95.25,59.0,1.0,,,30.9,0.64,0.21,15.3,
14.0,95.25,318.8,1.0,,,30.9,0.81,0.19,15.3,
14.0,95.25,104.1,1.0,,,30.9,0.83,0.19,15.3,
14.0,95.25,78.0,1.0,,,30.9,0.63,0.19,15.3,
14.0,95.25,51.9,1.0,,,30.9,0.81,0.18,15.3,
14.0,95.5,112.6,1.0,,,30.9,0.67,0.22,15.3,
14.0,95.5,260.8,1.0,,,30.9,0.64,0.21,15.3,
14.0,95.5,205.1,1.0,,,30.9,0.63,0.21,15.3,
14.0,95.5,122.6,1.0,,,30.9,0.78,0.2,15.3,
14.0,95.5,306.4,1.0,,,30.9,0.71,0.22,15.3,
14.0,95.75,40.7,1.0,,,30.9,0.75,0.2,15.3,
14.0,95.75,280.3,1.0,,,30.9,0.83,0.21,15.3,
14.0,95.75,226.9,1.0,,,30.9,0.83,0.21,15.3,
14.0,95.75,281.3,1.0,,,30.9,0.81,0.21,15.3,
14.0,95.75,266.0,1.0,,,30.9,0.77,0.21,15.3,
14.0,96.0,257.9,1.0,,,30.9,0.67,0.17,15.3,
14.0,96.0,54.2,1.0,,,30.9,0.85,0.2,15.3,
14.0,96.0,166.1,1.0,,,30.9,0.61,0.19,15.3,
14.0,96.0,246.2,1.0,,,30.9,0.71,0.2,15.3,
14.0,96.0,164.3,1.0,,,30.9,0.64,0.18,15.3,
14.0,96.25,240.7,1.0,,,30.9,0.74,0.21,15.3,
14.0,96.25,151.8,1.0,,,30.9,0.68,0.19,15.3,
14.0,96.25,154.8,1.0,,,30.9,0.77,0.21,15.3,
14.0,96.25,198.5,1.0,,,30.9,0.61,0.17,15.3,
14.0,96.25,116.2,1.0,,,30.9,0.68,0.21,15.3,
14.0,96.5,80.8,1.0,,,30.9,0.74,0.19,15.3,
14.0,96.5,46.9,1.0,,,30.9,0.84,0.18,15.3,
14.0,96.5,303.3,1.0,,,30.9,0.77,0.2,15.3,
14.0,96.5,274.6,1.0,,,30.9,0.78,0.19,15.3,
14.0,96.5,103.5,1.0,,,30.9,0.82,0.21,15.3,
14.0,96.75,305.7,1.0,,,30.9,0.83,0.18,15.3,
14.0,96.75,100.3,1.0,,,30.9,0.85,0.19,15.3,
14.0,96.75,71.5,1.0,,,30.9,0.76,0.19,15.3,
14.0,96.75,126.8,1.0,,,30.9,0.85,0.19,15.3,
14.0,96.75,158.5,1.0,,,30.9,0.64,0.19,15.3,
14.25,68.0,74.0,1.0,,,30.8,0.63,0.21,15.5,
14.25,68.0,232.7,1.0,,,30.8,0.76,0.18,15.5,
14.25,68.0,331.5,1.0,,,30.8,0.65,0.2,15.5,
14.25,68.0,310.5,1.0,,,30.8,0.7,0.21,15.5,
14.25,68.0,257.4,1.0,,,30.8,0.72,0.18,15.5,
14.25,68.25,137.0,1.0,,,30.8,0.74,0.17,15.5,
14.25,68.25,146.8,1.0,,,30.8,0.62,0.2,15.5,
14.25,68.25,69.9,1.0,,,30.8,0.72,0.22,15.5,
14.25,68.25,145.4,1.0,,,30.8,0.72,0.22,15.5,
14.25,68.25,216.7,1.0,,,30.8,0.69,0.21,15.5,
14.25,68.5,134.2,1.0,,,30.8,0.72,0.18,15.5,
14.25,68.5,288.4,1.0,,,30.8,0.84,0.19,15.5,
14.25,68.5,148.9,1.0,,,30.8,0.6,0.2,15.5,
14.25,68.5,347.1,1.0,,,30.8,0.63,0.18,15.5,
14.25,68.5,58.9,1.0,,,30.8,0.83,0.2,15.5,
14.25,68.75,231.4,1.0,,,30.8,0.77,0.2,15.5,
14.25,68.75,61.1,1.0,,,30.8,0.76,0.19,15.5,
14.25,68.75,298.7,1.0,,,30.8,0.75,0.18,15.5,
14.25,68.75,173.5,1.0,,,30.8,0.6,0.21,15.5,
14.25,68.75,232.2,1.0,,,30.8,0.81,0.18,15.5,
14.25,69.0,281.0,1.0,,,30.8,0.69,0.21,15.5,
14.25,69.0,232.7,1.0,,,30.8,0.71,0.18,15.5,
14.25,69.0,69.8,1.0,,,30.8,0.79,0.21,15.5,
14.25,69.0,311.7,1.0,,,30.8,0.65,0.21,15.5,
14.25,69.0,273.5,1.0,,,30.8,0.62,0.19,15.5,
14.25,69.25,103.7,1.0,,,30.8,0.74,0.2,15.5,
14.25,69.25,209.1,1.0,,,30.8,0.66,0.18,15.5,
14.25,69.25,231.3,1.0,,,30.8,0.84,0.21,15.5,
14.25,69.25,200.6,1.0,,,30.8,0.65,0.18,15.5,
14.25,69.25,211.3,1.0,,,30.8,0.76,0.2,15.5,
14.25,69.5,260.6,1.0,,,30.8,0.77,0.17,15.5,
14.25,69.5,219.2,1.0,,,30.8,0.84,0.21,15.5,
14.25,69.5,299.9,1.0,,,30.8,0.62,0.21,15.5,
14.25,69.5,199.4,1.0,,,30.8,0.72,0.18,15.5,
14.25,69.5,45.2,1.0,,,30.8,0.71,0.21,15.5,
14.25,69.75,251.1,1.0,,,30.8,0.74,0.22,15.5,
14.25,69.75,121.2,1.0,,,30.8,0.69,0.21,15.5,
14.25,69.75,56.2,1.0,,,30.8,0.76,0.2,15.5,
14.25,69.75,292.2,1.0,,,30.8,0.82,0.19,15.5,
14.25,69.75,46.7,1.0,,,30.8,0.75,0.17,15.5,
14.25,70.0,260.1,1.0,,,30.8,0.65,0.17,15.5,
14.25,70.0,329.7,1.0,,,30.8,0.67,0.17,15.5,
14.25,70.0,290.1,1.0,,,30.8,0.64,0.19,15.5,
14.25,70.0,299.5,1.0,,,30.8,0.74,0.18,15.5,
14.25,70.0,199.7,1.0,,,30.8,0.78,0.17,15.5,
14.25,70.25,205.5,1.0,,,30.8,0.74,0.21,15.5,
14.25,70.25,294.9,1.0,,,30.8,0.77,0.21,15.5,
14.25,70.25,107.1,1.0,,,30.8,0.82,0.2,15.5,
14.25,70.25,168.6,1.0,,,30.8,0.84,0.2,15.5,
14.25,70.25,312.7,1.0,,,30.8,0.62,0.22,15.5,
14.25,70.5,269.5,1.0,,,30.8,0.8,0.19,15.5,
14.25,70.5,58.3,1.0,,,30.8,0.84,0.2,15.5,
14.25,70.5,338.9,1.0,,,30.8,0.6,0.21,15.5,
14.25,70.5,224.8,1.0,,,30.8,0.63,0.19,15.5,
14.25,70.5,89.4,1.0,,,30.8,0.77,0.21,15.5,
14.25,70.75,55.7,1.0,,,30.8,0.79,0.22,15.5,
14.25,70.75,305.1,1.0,,,30.8,0.62,0.17,15.5,
14.25,70.75,192.9,1.0,,,30.8,0.62,0.21,15.5,
14.25,70.75,303.0,1.0,,,30.8,0.81,0.21,15.5,
14.25,70.75,75.2,1.0,,,30.8,0.74,0.21,15.5,
14.25,71.0,153.8,1.0,,,30.8,0.66,0.21,15.5,
14.25,71.0,169.0,1.0,,,30.8,0.78,0.19,15.5,
14.25,71.0,281.7,1.0,,,30.8,0.79,0.2,15.5,
14.25,71.0,267.0,1.0,,,30.8,0.67,0.19,15.5,
14.25,71.0,82.9,1.0,,,30.8,0.74,0.2,15.5,
14.25,71.25,189.1,1.0,,,30.8,0.72,0.18,15.5,
14.25,71.25,63.5,1.0,,,30.8,0.84,0.19,15.5,
14.25,71.25,118.5,1.0,,,30.8,0.73,0.19,15.5,
14.25,71.25,81.9,1.0,,,30.8,0.67,0.19,15.5,
14.25,71.25,257.8,1.0,,,30.8,0.76,0.18,15.5,
14.25,71.5,44.4,1.0,,,30.8,0.77,0.19,15.5,
14.25,71.5,259.1,1.0,,,30.8,0.84,0.21,15.5,
14.25,71.5,270.8,1.0,,,30.8,0.64,0.21,15.5,
14.25,71.5,304.0,1.0,,,30.8,0.63,0.2,15.5,
14.25,71.5,313.4,1.0,,,30.8,0.77,0.2,15.5,
14.25,71.75,113.3,1.0,,,30.8,0.75,0.21,15.5,
14.25,71.75,210.5,1.0,,,30.8,0.66,0.22,15.5,
14.25,71.75,85.2,1.0,,,30.8,0.64,0.18,15.5,
14.25,71.75,222.0,1.0,,,30.8,0.63,0.21,15.5,
14.25,71.75,55.2,1.0,,,30.8,0.68,0.22,15.5,
14.25,72.0,262.9,1.0,,,30.8,0.77,0.2,15.5,
14.25,72.0,314.8,1.0,,,30.8,0.71,0.19,15.5,
14.25,72.0,259.3,1.0,,,30.8,0.65,0.22,15.5,
14.25,72.0,63.8,1.0,,,30.8,0.6,0.17,15.5,
14.25,72.0,214.2,1.0,,,30.8,0.66,0.22,15.5,
14.25,72.25,274.3,1.0,,,30.8,0.83,0.2,15.5,
14.25,72.25,115.7,1.0,,,30.8,0.69,0.22,15.5,
14.25,72.25,124.8,1.0,,,30.8,0.66,0.19,15.5,
14.25,72.25,201.9,1.0,,,30.8,0.65,0.2,15.5,
14.25,72.25,177.1,1.0,,,30.8,0.74,0.21,15.5,
14.25,72.5,122.7,1.0,,,30.8,0.67,0.18,15.5,
14.25,72.5,100.0,1.0,,,30.8,0.64,0.2,15.5,
14.25,72.5,259.4,1.0,,,30.8,0.79,0.2,15.5,
14.25,72.5,163.4,1.0,,,30.8,0.84,0.18,15.5,
14.25,72.5,113.0,1.0,,,30.8,0.67,0.2,15.5,
14.25,72.75,103.6,1.0,,,30.8,0.61,0.21,15.5,
14.25,72.75,264.3,1.0,,,30.8,0.72,0.22,15.5,
14.25,72.75,46.0,1.0,,,30.8,0.7,0.17,15.5,
14.25,72.75,84.2,1.0,,,30.8,0.84,0.19,15.5,
14.25,72.75,122.4,1.0,,,30.8,0.78,0.21,15.5,
14.25,73.0,224.7,1.0,,,30.8,0.68,0.19,15.5,
14.25,73.0,319.8,1.0,,,30.8,0.7,0.19,15.5,
14.25,73.0,305.1,1.0,,,30.8,0.83,0.2,15.5,
14.25,73.0,146.8,1.0,,,30.8,0.69,0.22,15.5,
14.25,73.0,212.3,1.0,,,30.8,0.63,0.2,15.5,
14.25,73.25,348.6,1.0,,,30.8,0.83,0.22,15.5,
14.25,73.25,292.6,1.0,,,30.8,0.8,0.22,15.5,
14.25,73.25,214.0,1.0,,,30.8,0.71,0.17,15.5,
14.25,73.25,66.2,1.0,,,30.8,0.82,0.21,15.5,
14.25,73.25,255.2,1.0,,,30.8,0.75,0.18,15.5,
14.25,73.5,103.1,1.0,,,30.8,0.81,0.2,15.5,
14.25,73.5,272.2,1.0,,,30.8,0.76,0.22,15.5,
14.25,73.5,178.3,1.0,,,30.8,0.63,0.21,15.5,
14.25,73.5,162.4,1.0,,,30.8,0.75,0.22,15.5,
14.25,73.5,105.5,1.0,,,30.8,0.67,0.2,15.5,
14.25,73.75,56.2,1.0,,,30.8,0.72,0.21,15.5,
14.25,73.75,267.6,1.0,,,30.8,0.79,0.21,15.5,
14.25,73.75,41.3,1.0,,,30.8,0.66,0.17,15.5,
14.25,73.75,172.4,1.0,,,30.8,0.76,0.19,15.5,
14.25,73.75,138.6,1.0,,,30.8,0.81,0.19,15.5,
14.25,74.0,114.3,1.0,,,30.8,0.84,0.18,15.5,
14.25,74.0,316.6,1.0,,,30.8,0.76,0.19,15.5,
14.25,74.0,161.5,1.0,,,30.8,0.62,0.19,15.5,
14.25,74.0,113.3,1.0,,,30.8,0.67,0.21,15.5,
14.25,74.0,349.4,1.0,,,30.8,0.78,0.19,15.5,
14.25,74.25,141.9,1.0,,,30.8,0.79,0.2,15.5,
14.25,74.25,135.1,1.0,,,30.8,0.79,0.21,15.5,
14.25,74.25,331.1,1.0,,,30.8,0.75,0.17,15.5,
14.25,74.25,112.7,1.0,,,30.8,0.6,0.2,15.5,
14.25,74.25,306.7,1.0,,,30.8,0.81,0.19,15.5,
14.25,74.5,179.2,4.819,3.794,1562.0,30.8,0.69,0.2,15.5,37221.8
14.25,74.5,78.2,4.819,3.794,1562.0,30.8,0.73,0.19,15.5,15219.5
14.25,74.5,224.8,4.819,3.794,1562.0,30.8,0.61,0.19,15.5,39146.1
14.25,74.5,149.4,4.819,3.794,1562.0,30.8,0.76,0.21,15.5,32187.3
14.25,74.5,308.4,4.819,3.794,1562.0,30.8,0.63,0.17,15.5,56205.1
14.25,74.75,222.2,4.537,3.506,1467.4,30.8,0.82,0.21,15.5,46487.8
14.25,74.75,265.5,4.537,3.506,1467.4,30.8,0.77,0.19,15.5,56652.3
14.25,74.75,294.0,4.537,3.506,1467.4,30.8,0.69,0.2,15.5,56327.0
14.25,74.75,83.8,4.537,3.506,1467.4,30.8,0.84,0.18,15.5,18741.9
14.25,74.75,256.1,4.537,3.506,1467.4,30.8,0.68,0.17,15.5,43935.8
14.25,75.0,216.6,4.986,3.964,1586.2,30.8,0.81,0.18,15.5,54207.8
14.25,75.0,248.0,4.986,3.964,1586.2,30.8,0.77,0.21,15.5,54738.8
14.25,75.0,94.4,4.986,3.964,1586.2,30.8,0.75,0.18,15.5,20419.0
14.25,75.0,305.7,4.986,3.964,1586.2,30.8,0.72,0.21,15.5,62472.1
14.25,75.0,272.2,4.986,3.964,1586.2,30.8,0.76,0.18,15.5,60825.1
14.25,75.25,90.2,5.074,4.054,1604.8,30.8,0.66,0.19,15.5,18512.4
14.25,75.25,83.8,5.074,4.054,1604.8,30.8,0.69,0.2,15.5,15637.3
14.25,75.25,54.3,5.074,4.054,1604.8,30.8,0.64,0.21,15.5,9994.2
14.25,75.25,57.2,5.074,4.054,1604.8,30.8,0.71,0.21,15.5,12147.0
14.25,75.25,45.5,5.074,4.054,1604.8,30.8,0.84,0.18,15.5,10473.1
14.25,75.5,206.8,5.129,4.11,1609.2,30.8,0.72,0.21,15.5,43884.3
14.25,75.5,301.7,5.129,4.11,1609.2,30.8,0.83,0.17,15.5,77636.2
14.25,75.5,190.2,5.129,4.11,1609.2,30.8,0.76,0.22,15.5,41988.8
14.25,75.5,175.1,5.129,4.11,1609.2,30.8,0.84,0.17,15.5,41488.5
14.25,75.5,277.9,5.129,4.11,1609.2,30.8,0.82,0.18,15.5,71519.5
14.25,75.75,139.8,5.109,4.09,1606.4,30.8,0.63,0.22,15.5,26898.6
14.25,75.75,245.0,5.109,4.09,1606.4,30.8,0.64,0.17,15.5,44480.2
14.25,75.75,231.1,5.109,4.09,1606.4,30.8,0.72,0.17,15.5,45482.5
14.25,75.75,85.0,5.109,4.09,1606.4,30.8,0.7,0.18,15.5,17460.8
14.25,75.75,179.9,5.109,4.09,1606.4,30.8,0.75,0.18,15.5,42148.0
14.25,76.0,242.8,5.13,4.111,1612.9,30.8,0.8,0.18,15.5,60468.3
14.25,76.0,153.8,5.13,4.111,1612.9,30.8,0.62,0.17,15.5,29377.1
14.25,76.0,152.9,5.13,4.111,1612.9,30.8,0.64,0.19,15.5,27249.2
14.25,76.0,295.0,5.13,4.111,1612.9,30.8,0.83,0.18,15.5,68914.2
14.25,76.0,320.8,5.13,4.111,1612.9,30.8,0.69,0.2,15.5,68591.5
14.25,76.25,334.4,5.185,4.167,1619.3,30.8,0.75,0.18,15.5,71356.3
14.25,76.25,300.8,5.185,4.167,1619.3,30.8,0.71,0.21,15.5,63003.5
14.25,76.25,135.3,5.185,4.167,1619.3,30.8,0.66,0.18,15.5,27121.6
14.25,76.25,95.2,5.185,4.167,1619.3,30.8,0.8,0.21,15.5,22145.6
14.25,76.25,120.6,5.185,4.167,1619.3,30.8,0.66,0.2,15.5,24078.4
14.25,76.5,210.3,5.171,4.153,1619.9,30.8,0.72,0.22,15.5,46768.5
14.25,76.5,324.3,5.171,4.153,1619.9,30.8,0.73,0.22,15.5,70163.3
14.25,76.5,100.5,5.171,4.153,1619.9,30.8,0.63,0.2,15.5,19734.5
14.25,76.5,141.1,5.171,4.153,1619.9,30.8,0.73,0.2,15.5,30887.2
14.25,76.5,154.2,5.171,4.153,1619.9,30.8,0.71,0.18,15.5,31903.5
14.25,76.75,90.9,5.151,4.133,1622.5,30.8,0.75,0.18,15.5,20429.9
14.25,76.75,221.3,5.151,4.133,1622.5,30.8,0.69,0.2,15.5,44396.8
14.25,76.75,69.3,5.151,4.133,1622.5,30.8,0.71,0.19,15.5,14541.2
14.25,76.75,94.2,5.151,4.133,1622.5,30.8,0.77,0.21,15.5,21214.9
14.25,76.75,304.9,5.151,4.133,1622.5,30.8,0.66,0.19,15.5,60865.6
14.25,77.0,298.2,5.159,4.141,1617.2,30.8,0.79,0.22,15.5,67294.8
14.25,77.0,175.8,5.159,4.141,1617.2,30.8,0.65,0.2,15.5,33869.2
14.25,77.0,307.4,5.159,4.141,1617.2,30.8,0.63,0.19,15.5,54178.7
14.25,77.0,130.7,5.159,4.141,1617.2,30.8,0.67,0.21,15.5,25431.5
14.25,77.0,235.7,5.159,4.141,1617.2,30.8,0.83,0.19,15.5,57356.1
14.25,77.25,229.8,5.173,4.155,1628.4,30.8,0.65,0.2,15.5,45643.6
14.25,77.25,344.1,5.173,4.155,1628.4,30.8,0.68,0.18,15.5,69110.2
14.25,77.25,152.8,5.173,4.155,1628.4,30.8,0.66,0.2,15.5,28503.0
14.25,77.25,278.5,5.173,4.155,1628.4,30.8,0.83,0.2,15.5,70217.0
14.25,77.25,149.2,5.173,4.155,1628.4,30.8,0.8,0.2,15.5,37456.4
14.25,77.5,234.0,4.863,3.839,1612.1,30.8,0.64,0.18,15.5,45677.2
14.25,77.5,247.1,4.863,3.839,1612.1,30.8,0.66,0.21,15.5,47379.4
14.25,77.5,306.5,4.863,3.839,1612.1,30.8,0.71,0.17,15.5,64563.7
14.25,77.5,80.2,4.863,3.839,1612.1,30.8,0.64,0.18,15.5,15340.5
14.25,77.5,348.9,4.863,3.839,1612.1,30.8,0.72,0.18,15.5,74090.2
14.25,77.75,59.3,5.038,4.017,1593.9,30.8,0.76,0.18,15.5,12391.7
14.25,77.75,112.9,5.038,4.017,1593.9,30.8,0.61,0.2,15.5,19250.4
14.25,77.75,110.9,5.038,4.017,1593.9,30.8,0.75,0.2,15.5,23403.1
14.25,77.75,348.7,5.038,4.017,1593.9,30.8,0.77,0.18,15.5,77255.8
14.25,77.75,279.4,5.038,4.017,1593.9,30.8,0.79,0.22,15.5,63516.2
14.25,78.0,240.8,4.901,3.877,1595.8,30.8,0.79,0.19,15.5,58404.2
14.25,78.0,139.9,4.901,3.877,1595.8,30.8,0.7,0.17,15.5,30209.1
14.25,78.0,218.5,4.901,3.877,1595.8,30.8,0.71,0.21,15.5,44606.2
14.25,78.0,274.4,4.901,3.877,1595.8,30.8,0.74,0.21,15.5,58871.4
14.25,78.0,246.6,4.901,3.877,1595.8,30.8,0.68,0.17,15.5,48026.5
14.25,78.25,333.8,5.042,4.021,1596.8,30.8,0.75,0.18,15.5,71954.0
14.25,78.25,89.3,5.042,4.021,1596.8,30.8,0.64,0.2,15.5,17262.1
14.25,78.25,58.5,5.042,4.021,1596.8,30.8,0.84,0.19,15.5,14782.4
14.25,78.25,178.1,5.042,4.021,1596.8,30.8,0.74,0.2,15.5,36560.2
14.25,78.25,160.7,5.042,4.021,1596.8,30.8,0.79,0.22,15.5,34545.0
14.25,78.5,104.5,4.892,3.868,1569.8,30.8,0.62,0.19,15.5,19174.8
14.25,78.5,46.1,4.892,3.868,1569.8,30.8,0.67,0.21,15.5,9122.6
14.25,78.5,125.4,4.892,3.868,1569.8,30.8,0.67,0.2,15.5,25017.1
14.25,78.5,255.3,4.892,3.868,1569.8,30.8,0.83,0.2,15.5,58396.2
14.25,78.5,99.1,4.892,3.868,1569.8,30.8,0.68,0.2,15.5,18712.2
14.25,78.75,131.4,4.86,3.836,1567.3,30.8,0.75,0.19,15.5,30118.7
14.25,78.75,273.9,4.86,3.836,1567.3,30.8,0.82,0.22,15.5,63767.3
14.25,78.75,303.2,4.86,3.836,1567.3,30.8,0.66,0.2,15.5,54842.1
14.25,78.75,121.1,4.86,3.836,1567.3,30.8,0.62,0.22,15.5,21578.3
14.25,78.75,71.9,4.86,3.836,1567.3,30.8,0.6,0.21,15.5,12641.4
14.25,79.0,154.2,4.706,3.679,1523.7,30.8,0.77,0.21,15.5,33470.4
14.25,79.0,294.1,4.706,3.679,1523.7,30.8,0.71,0.21,15.5,57819.6
14.25,79.0,336.3,4.706,3.679,1523.7,30.8,0.75,0.2,15.5,68559.3
14.25,79.0,317.2,4.706,3.679,1523.7,30.8,0.77,0.19,15.5,71541.9
14.25,79.0,186.0,4.706,3.679,1523.7,30.8,0.75,0.19,15.5,41053.2
14.25,79.25,222.2,4.699,3.671,1530.9,30.8,0.66,0.22,15.5,40971.5
14.25,79.25,296.1,4.699,3.671,1530.9,30.8,0.77,0.2,15.5,62556.5
14.25,79.25,336.0,4.699,3.671,1530.9,30.8,0.63,0.2,15.5,63163.1
14.25,79.25,346.5,4.699,3.671,1530.9,30.8,0.61,0.18,15.5,61627.6
14.25,79.25,312.4,4.699,3.671,1530.9,30.8,0.71,0.18,15.5,63721.4
14.25,79.5,237.0,4.53,3.499,1499.8,30.8,0.76,0.2,15.5,47335.8
14.25,79.5,310.8,4.53,3.499,1499.8,30.8,0.73,0.2,15.5,64187.2
14.25,79.5,260.9,4.53,3.499,1499.8,30.8,0.67,0.19,15.5,51141.0
14.25,79.5,338.7,4.53,3.499,1499.8,30.8,0.72,0.22,15.5,62902.0
14.25,79.5,296.2,4.53,3.499,1499.8,30.8,0.67,0.21,15.5,52793.3
14.25,79.75,303.7,4.649,3.62,1529.9,30.8,0.77,0.21,15.5,62585.2
14.25,79.75,130.6,4.649,3.62,1529.9,30.8,0.68,0.22,15.5,24055.0
14.25,79.75,284.4,4.649,3.62,1529.9,30.8,0.68,0.22,15.5,50070.7
14.25,79.75,67.0,4.649,3.62,1529.9,30.8,0.68,0.19,15.5,13099.2
14.25,79.75,180.2,4.649,3.62,1529.9,30.8,0.67,0.18,15.5,35634.4
14.25,80.0,314.2,4.752,3.726,1556.8,30.8,0.76,0.21,15.5,70076.0
14.25,80.0,59.7,4.752,3.726,1556.8,30.8,0.77,0.2,15.5,12438.4
14.25,80.0,228.3,4.752,3.726,1556.8,30.8,0.7,0.22,15.5,45876.9
14.25,80.0,71.1,4.752,3.726,1556.8,30.8,0.63,0.19,15.5,12046.1
14.25,80.0,193.1,4.752,3.726,1556.8,30.8,0.67,0.19,15.5,36068.5
14.25,80.25,202.5,4.8,3.774,1574.3,30.8,0.81,0.22,15.5,47552.2
14.25,80.25,46.4,4.8,3.774,1574.3,30.8,0.8,0.2,15.5,9923.0
14.25,80.25,167.3,4.8,3.774,1574.3,30.8,0.84,0.19,15.5,39147.4
14.25,80.25,41.2,4.8,3.774,1574.3,30.8,0.69,0.2,15.5,7396.2
14.25,80.25,144.6,4.8,3.774,1574.3,30.8,0.69,0.19,15.5,28700.4
14.25,80.5,66.0,1.0,,,30.8,0.83,0.21,15.5,
14.25,80.5,206.7,1.0,,,30.8,0.8,0.2,15.5,
14.25,80.5,150.2,1.0,,,30.8,0.78,0.21,15.5,
14.25,80.5,273.2,1.0,,,30.8,0.68,0.21,15.5,
14.25,80.5,345.3,1.0,,,30.8,0.7,0.18,15.5,
14.25,80.75,63.2,1.0,,,30.8,0.79,0.19,15.5,
14.25,80.75,306.8,1.0,,,30.8,0.81,0.17,15.5,
14.25,80.75,81.5,1.0,,,30.8,0.76,0.17,15.5,
14.25,80.75,292.6,1.0,,,30.8,0.67,0.17,15.5,
14.25,80.75,200.6,1.0,,,30.8,0.68,0.2,15.5,
14.25,81.0,227.9,1.0,,,30.8,0.62,0.18,15.5,
14.25,81.0,163.8,1.0,,,30.8,0.61,0.21,15.5,
14.25,81.0,176.6,1.0,,,30.8,0.83,0.19,15.5,
14.25,81.0,148.5,1.0,,,30.8,0.84,0.18,15.5,
14.25,81.0,76.2,1.0,,,30.8,0.81,0.21,15.5,
14.25,81.25,242.3,1.0,,,30.8,0.8,0.2,15.5,
14.25,81.25,147.1,1.0,,,30.8,0.64,0.18,15.5,
14.25,81.25,323.3,1.0,,,30.8,0.81,0.19,15.5,
14.25,81.25,308.8,1.0,,,30.8,0.8,0.19,15.5,
14.25,81.25,62.1,1.0,,,30.8,0.72,0.18,15.5,
14.25,81.5,251.9,1.0,,,30.8,0.75,0.19,15.5,
14.25,81.5,336.1,1.0,,,30.8,0.68,0.18,15.5,
14.25,81.5,349.0,1.0,,,30.8,0.85,0.19,15.5,
14.25,81.5,237.4,1.0,,,30.8,0.77,0.21,15.5,
14.25,81.5,91.6,1.0,,,30.8,0.74,0.19,15.5,
14.25,81.75,190.0,1.0,,,30.8,0.65,0.2,15.5,
14.25,81.75,133.5,1.0,,,30.8,0.77,0.21,15.5,
14.25,81.75,318.4,1.0,,,30.8,0.67,0.18,15.5,
14.25,81.75,239.3,1.0,,,30.8,0.83,0.19,15.5,
14.25,81.75,252.1,1.0,,,30.8,0.81,0.22,15.5,
14.25,82.0,343.2,1.0,,,30.8,0.85,0.18,15.5,
14.25,82.0,179.8,1.0,,,30.8,0.73,0.2,15.5,
14.25,82.0,280.2,1.0,,,30.8,0.62,0.2,15.5,
14.25,82.0,301.3,1.0,,,30.8,0.84,0.2,15.5,
14.25,82.0,339.8,1.0,,,30.8,0.77,0.19,15.5,
14.25,82.25,230.5,1.0,,,30.8,0.65,0.19,15.5,
14.25,82.25,49.2,1.0,,,30.8,0.65,0.21,15.5,
14.25,82.25,212.8,1.0,,,30.8,0.64,0.21,15.5,
14.25,82.25,172.6,1.0,,,30.8,0.71,0.21,15.5,
14.25,82.25,127.1,1.0,,,30.8,0.76,0.17,15.5,
14.25,82.5,138.5,1.0,,,30.8,0.71,0.2,15.5,
14.25,82.5,42.8,1.0,,,30.8,0.73,0.19,15.5,
14.25,82.5,174.6,1.0,,,30.8,0.8,0.18,15.5,
14.25,82.5,82.4,1.0,,,30.8,0.82,0.21,15.5,
14.25,82.5,260.7,1.0,,,30.8,0.79,0.19,15.5,
